mean_basal,mean_luminal_a,mean_difference,p_value,FDR,regulation,Ensembl_ID_versioned,Ensembl_ID,gene_symbol,minus_log10_FDR
0.25222755039533085,1.3044115124114617,-1.0521839620161308,3.184501791992583e-26,2.5397216290171636e-25,LuminalA-up,ENSG00000251526.1,ENSG00000251526,LINC02435,24.595213882437932
0.13481927205000432,1.1868992862495193,-1.052080014199515,3.9730452862418187e-29,3.7920409451829662e-28,LuminalA-up,ENSG00000196800.6,ENSG00000196800,SPINK14,27.42112698194288
3.003171060190251,4.05487960998102,-1.051708549790769,2.7121927374928163e-14,1.0261027151327223e-13,LuminalA-up,ENSG00000236283.5,ENSG00000236283,AC019197.1,12.988809163217804
10.893966280975313,11.945619223041854,-1.051652942066541,8.016449536624177e-32,8.951078896323864e-31,LuminalA-up,ENSG00000174233.11,ENSG00000174233,ADCY6,30.04812461490972
5.989914380432478,7.041259060764206,-1.0513446803317281,2.9483071677065637e-38,4.776571109788498e-37,LuminalA-up,ENSG00000266904.6,ENSG00000266904,LINC00663,36.320883752439556
9.986473382594227,11.03778515782799,-1.0513117752337635,1.0489065262712393e-28,9.752939462028278e-28,LuminalA-up,ENSG00000173269.14,ENSG00000173269,MMRN2,27.01086447150744
4.849997888008924,5.901039408542572,-1.0510415205336479,1.0186568607561926e-37,1.597818342187533e-36,LuminalA-up,ENSG00000206559.8,ENSG00000206559,ZCWPW2,35.79647259765663
2.2236492282865634,3.2744510495816743,-1.050801821295111,9.086368216222508e-20,4.884141478636601e-19,LuminalA-up,ENSG00000228022.6,ENSG00000228022,HCG20,18.31121176436244
5.9607385982052765,7.011407596062573,-1.0506689978572963,5.180308606976492e-31,5.5265418365961815e-30,LuminalA-up,ENSG00000176723.10,ENSG00000176723,ZNF843,29.257546537966757
2.0935263995109277,3.144084963454536,-1.0505585639436084,2.559585188780923e-30,2.614973956962406e-29,LuminalA-up,ENSG00000279469.1,ENSG00000279469,AC109454.4,28.58253263199894
5.260637966792867,6.311190712301621,-1.050552745508754,8.658302964596698e-26,6.72754555802692e-25,LuminalA-up,ENSG00000188603.22,ENSG00000188603,CLN3,24.172143352570867
6.734048991571596,7.784375760834221,-1.0503267692626252,1.9817485945094096e-19,1.0456195952771196e-18,LuminalA-up,ENSG00000164850.15,ENSG00000164850,GPER1,17.980626286520682
3.878911170090444,4.928719354490418,-1.0498081843999745,3.601491204681166e-22,2.239739984803575e-21,LuminalA-up,ENSG00000279794.1,ENSG00000279794,AC024580.1,20.649802396719178
5.774033871983387,6.823755316201165,-1.049721444217778,1.2545766755176602e-10,3.6734285607400396e-10,LuminalA-up,ENSG00000203867.8,ENSG00000203867,RBM20,9.434928401709922
1.0378445952326034,2.0869843275793873,-1.049139732346784,2.4461243041303085e-21,1.4466140909394485e-20,LuminalA-up,ENSG00000254370.1,ENSG00000254370,AC025871.2,19.839647308914387
11.60354755457083,12.65251723359977,-1.0489696790289393,1.8368794682127508e-33,2.247160575711365e-32,LuminalA-up,ENSG00000006756.16,ENSG00000006756,ARSD,31.648365893022035
